"BidID","Price","Quantity","Period","ParentBidID","AR","Location","FC","Price_fixed"
18808,"10.95",-28,15,175,0,4,23.36,10.095
18809,"10.95",-16,15,175,0,4,23.36,10.095
18810,"10.95",-44,15,175,0,4,23.36,10.095
18811,"10.95",-72,16,175,0.6,4,23.36,10.095
18812,"10.95",-48,16,175,0,4,23.36,10.095
18813,"10.95",-28,16,175,0,4,23.36,10.095
18814,"10.95",-28,16,175,0,4,23.36,10.095
18815,"10.95",-16,16,175,0,4,23.36,10.095
18816,"10.95",-44,16,175,0,4,23.36,10.095
18817,"15",-72,17,175,0.6,4,23.36,15
18818,"1.500.375",-48,17,175,0,4,23.36,1500.375
18819,"150.075",-28,17,175,0,4,23.36,150.075
18820,"1.501.125",-28,17,175,0,4,23.36,1501.125
18821,"15.015",-16,17,175,0,4,23.36,15.015
18822,"1.501.875",-44,17,175,0,4,23.36,1501.875
18823,"15",-72,18,175,0.6,4,23.36,15
18824,"1.500.375",-48,18,175,0,4,23.36,1500.375
18825,"150.075",-28,18,175,0,4,23.36,150.075
18826,"1.501.125",-28,18,175,0,4,23.36,1501.125
18827,"15.015",-16,18,175,0,4,23.36,15.015
18828,"1.501.875",-44,18,175,0,4,23.36,1501.875
18829,"15",-72,19,175,0.6,4,23.36,15
18830,"1.500.375",-48,19,175,0,4,23.36,1500.375
18831,"150.075",-28,19,175,0,4,23.36,150.075
18832,"1.501.125",-28,19,175,0,4,23.36,1501.125
18833,"15.015",-16,19,175,0,4,23.36,15.015
18834,"150.225",-44,19,175,0,4,23.36,150.225
18835,"15",-72,20,175,0.6,4,23.36,15
18836,"1.500.375",-48,20,175,0,4,23.36,1500.375
18837,"150.075",-28,20,175,0,4,23.36,150.075
18838,"1.501.125",-28,20,175,0,4,23.36,1501.125
18839,"15.015",-16,20,175,0,4,23.36,15.015
18840,"1.501.875",-44,20,175,0,4,23.36,1501.875
18841,"15",-72,21,175,0.6,4,23.36,15
18842,"1.500.375",-48,21,175,0,4,23.36,1500.375
18843,"150.075",-28,21,175,0,4,23.36,150.075
18844,"1.501.125",-28,21,175,0,4,23.36,1501.125
18845,"15.015",-16,21,175,0,4,23.36,15.015
18846,"1.504.125",-44,21,175,0,4,23.36,1504.125
18847,"15",-72,22,175,0.6,4,23.36,15
18848,"1.500.375",-48,22,175,0,4,23.36,1500.375
18849,"150.075",-28,22,175,0,4,23.36,150.075
18850,"1.501.125",-28,22,175,0,4,23.36,1501.125
18851,"15.015",-16,22,175,0,4,23.36,15.015
18852,"1.504.125",-44,22,175,0,4,23.36,1504.125
18853,"15",-72,23,175,0.6,4,23.36,15
18854,"1.500.375",-48,23,175,0,4,23.36,1500.375
18855,"150.075",-28,23,175,0,4,23.36,150.075
18856,"1.501.125",-28,23,175,0,4,23.36,1501.125
18857,"15.015",-16,23,175,0,4,23.36,15.015
18858,"150.225",-44,23,175,0,4,23.36,150.225
18859,"15",-72,24,175,0.6,4,23.36,15
18860,"1.500.375",-48,24,175,0,4,23.36,1500.375
18861,"150.075",-28,24,175,0,4,23.36,150.075
18862,"1.501.125",-28,24,175,0,4,23.36,1501.125
18863,"15.015",-16,24,175,0,4,23.36,15.015
18864,"1.501.875",-44,24,175,0,4,23.36,1501.875
18865,"11.025",-72,1,176,0.6,4,23.52,11.025
18866,"11.025",-48,1,176,0,4,23.52,11.025
18867,"11.025",-28,1,176,0,4,23.52,11.025
18868,"11.025",-28,1,176,0,4,23.52,11.025
18869,"11.025",-16,1,176,0,4,23.52,11.025
18870,"11.025",-44,1,176,0,4,23.52,11.025
18871,"11.025",-72,2,176,0.6,4,23.52,11.025
18872,"11.025",-48,2,176,0,4,23.52,11.025
18873,"11.025",-28,2,176,0,4,23.52,11.025
18874,"11.025",-28,2,176,0,4,23.52,11.025
18875,"11.025",-16,2,176,0,4,23.52,11.025
18876,"11.025",-44,2,176,0,4,23.52,11.025
18877,"11.025",-72,3,176,0.6,4,23.52,11.025
18878,"11.025",-48,3,176,0,4,23.52,11.025
18879,"11.025",-28,3,176,0,4,23.52,11.025
18880,"11.025",-28,3,176,0,4,23.52,11.025
18881,"11.025",-16,3,176,0,4,23.52,11.025
18882,"11.025",-44,3,176,0,4,23.52,11.025
18883,"11.025",-72,4,176,0.6,4,23.52,11.025
18884,"11.025",-48,4,176,0,4,23.52,11.025
18885,"11.025",-28,4,176,0,4,23.52,11.025
18886,"11.025",-28,4,176,0,4,23.52,11.025
18887,"11.025",-16,4,176,0,4,23.52,11.025
18888,"11.025",-44,4,176,0,4,23.52,11.025
18889,"11.025",-72,5,176,0.6,4,23.52,11.025
18890,"11.025",-48,5,176,0,4,23.52,11.025
18891,"11.025",-28,5,176,0,4,23.52,11.025
18892,"11.025",-28,5,176,0,4,23.52,11.025
18893,"11.025",-16,5,176,0,4,23.52,11.025
18894,"11.025",-44,5,176,0,4,23.52,11.025
18895,"11.025",-72,6,176,0.6,4,23.52,11.025
18896,"11.025",-48,6,176,0,4,23.52,11.025
18897,"11.025",-28,6,176,0,4,23.52,11.025
18898,"11.025",-28,6,176,0,4,23.52,11.025
18899,"11.025",-16,6,176,0,4,23.52,11.025
18900,"11.025",-44,6,176,0,4,23.52,11.025
18901,"11.025",-72,7,176,0.6,4,23.52,11.025
18902,"11.025",-48,7,176,0,4,23.52,11.025
18903,"11.025",-28,7,176,0,4,23.52,11.025
18904,"11.025",-28,7,176,0,4,23.52,11.025
18905,"11.025",-16,7,176,0,4,23.52,11.025
18906,"11.025",-44,7,176,0,4,23.52,11.025
18907,"11.025",-72,8,176,0.6,4,23.52,11.025
18908,"11.025",-48,8,176,0,4,23.52,11.025
18909,"11.025",-28,8,176,0,4,23.52,11.025
18910,"11.025",-28,8,176,0,4,23.52,11.025
18911,"11.025",-16,8,176,0,4,23.52,11.025
18912,"11.025",-44,8,176,0,4,23.52,11.025
18913,"11.025",-72,9,176,0.6,4,23.52,11.025
18914,"11.025",-48,9,176,0,4,23.52,11.025
18915,"11.025",-28,9,176,0,4,23.52,11.025
18916,"11.025",-28,9,176,0,4,23.52,11.025
18917,"11.025",-16,9,176,0,4,23.52,11.025
18918,"11.025",-44,9,176,0,4,23.52,11.025
18919,"11.025",-72,10,176,0.6,4,23.52,11.025
18920,"11.025",-48,10,176,0,4,23.52,11.025
18921,"11.025",-28,10,176,0,4,23.52,11.025
18922,"11.025",-28,10,176,0,4,23.52,11.025
18923,"11.025",-16,10,176,0,4,23.52,11.025
18924,"11.025",-44,10,176,0,4,23.52,11.025
18925,"11.025",-72,11,176,0.6,4,23.52,11.025
18926,"11.025",-48,11,176,0,4,23.52,11.025
18927,"11.025",-28,11,176,0,4,23.52,11.025
18928,"11.025",-28,11,176,0,4,23.52,11.025
18929,"11.025",-16,11,176,0,4,23.52,11.025
18930,"11.025",-44,11,176,0,4,23.52,11.025
18931,"11.025",-72,12,176,0.6,4,23.52,11.025
18932,"11.025",-48,12,176,0,4,23.52,11.025
18933,"11.025",-28,12,176,0,4,23.52,11.025
18934,"11.025",-28,12,176,0,4,23.52,11.025
18935,"11.025",-16,12,176,0,4,23.52,11.025
18936,"11.025",-44,12,176,0,4,23.52,11.025
18937,"11.025",-72,13,176,0.6,4,23.52,11.025
18938,"11.025",-48,13,176,0,4,23.52,11.025
18939,"11.025",-28,13,176,0,4,23.52,11.025
18940,"11.025",-28,13,176,0,4,23.52,11.025
18941,"11.025",-16,13,176,0,4,23.52,11.025
18942,"11.025",-44,13,176,0,4,23.52,11.025
18943,"11.025",-72,14,176,0.6,4,23.52,11.025
18944,"11.025",-48,14,176,0,4,23.52,11.025
18945,"11.025",-28,14,176,0,4,23.52,11.025
18946,"11.025",-28,14,176,0,4,23.52,11.025
18947,"11.025",-16,14,176,0,4,23.52,11.025
18948,"11.025",-44,14,176,0,4,23.52,11.025
18949,"11.025",-72,15,176,0.6,4,23.52,11.025
18950,"11.025",-48,15,176,0,4,23.52,11.025
18951,"11.025",-28,15,176,0,4,23.52,11.025
18952,"11.025",-28,15,176,0,4,23.52,11.025
18953,"11.025",-16,15,176,0,4,23.52,11.025
18954,"11.025",-44,15,176,0,4,23.52,11.025
18955,"11.025",-72,16,176,0.6,4,23.52,11.025
18956,"11.025",-48,16,176,0,4,23.52,11.025
18957,"11.025",-28,16,176,0,4,23.52,11.025
18958,"11.025",-28,16,176,0,4,23.52,11.025
18959,"11.025",-16,16,176,0,4,23.52,11.025
18960,"11.025",-44,16,176,0,4,23.52,11.025
18961,"15",-72,17,176,0.6,4,23.52,15
18962,"1.500.375",-48,17,176,0,4,23.52,1500.375
18963,"150.075",-28,17,176,0,4,23.52,150.075
18964,"1.501.125",-28,17,176,0,4,23.52,1501.125
18965,"15.015",-16,17,176,0,4,23.52,15.015
18966,"1.504.125",-44,17,176,0,4,23.52,1504.125
18967,"15",-72,18,176,0.6,4,23.52,15
18968,"1.500.375",-48,18,176,0,4,23.52,1500.375
18969,"150.075",-28,18,176,0,4,23.52,150.075
18970,"1.501.125",-28,18,176,0,4,23.52,1501.125
18971,"15.015",-16,18,176,0,4,23.52,15.015
18972,"1.501.875",-44,18,176,0,4,23.52,1501.875
18973,"15",-72,19,176,0.6,4,23.52,15
18974,"1.500.375",-48,19,176,0,4,23.52,1500.375
18975,"150.075",-28,19,176,0,4,23.52,150.075
18976,"1.501.125",-28,19,176,0,4,23.52,1501.125
18977,"15.015",-16,19,176,0,4,23.52,15.015
18978,"1.501.875",-44,19,176,0,4,23.52,1501.875
18979,"15",-72,20,176,0.6,4,23.52,15
18980,"1.500.375",-48,20,176,0,4,23.52,1500.375
18981,"150.075",-28,20,176,0,4,23.52,150.075
18982,"1.501.125",-28,20,176,0,4,23.52,1501.125
18983,"15.015",-16,20,176,0,4,23.52,15.015
18984,"1.501.875",-44,20,176,0,4,23.52,1501.875
18985,"15",-72,21,176,0.6,4,23.52,15
18986,"1.500.375",-48,21,176,0,4,23.52,1500.375
18987,"150.075",-28,21,176,0,4,23.52,150.075
18988,"1.501.125",-28,21,176,0,4,23.52,1501.125
18989,"15.015",-16,21,176,0,4,23.52,15.015
18990,"1.503.375",-44,21,176,0,4,23.52,1503.375
18991,"15",-72,22,176,0.6,4,23.52,15
18992,"1.500.375",-48,22,176,0,4,23.52,1500.375
18993,"150.075",-28,22,176,0,4,23.52,150.075
18994,"1.501.125",-28,22,176,0,4,23.52,1501.125
18995,"15.015",-16,22,176,0,4,23.52,15.015
18996,"1.501.875",-44,22,176,0,4,23.52,1501.875
18997,"15",-72,23,176,0.6,4,23.52,15
18998,"1.500.375",-48,23,176,0,4,23.52,1500.375
18999,"150.075",-28,23,176,0,4,23.52,150.075
19000,"1.501.125",-28,23,176,0,4,23.52,1501.125
19001,"15.015",-16,23,176,0,4,23.52,15.015
19002,"1.501.875",-44,23,176,0,4,23.52,1501.875
19003,"15",-72,24,176,0.6,4,23.52,15
19004,"1.500.375",-48,24,176,0,4,23.52,1500.375
19005,"150.075",-28,24,176,0,4,23.52,150.075
19006,"1.501.125",-28,24,176,0,4,23.52,1501.125
19007,"15.015",-16,24,176,0,4,23.52,15.015
19008,"1.501.875",-44,24,176,0,4,23.52,1501.875
19009,"11.1",-72,1,177,0.6,4,23.68,11.001
19010,"11.1",-48,1,177,0,4,23.68,11.001
19011,"11.1",-28,1,177,0,4,23.68,11.001
19012,"11.1",-28,1,177,0,4,23.68,11.001
19013,"11.1",-16,1,177,0,4,23.68,11.001
19014,"11.1",-44,1,177,0,4,23.68,11.001
19015,"11.1",-72,2,177,0.6,4,23.68,11.001
19016,"11.1",-48,2,177,0,4,23.68,11.001
19017,"11.1",-28,2,177,0,4,23.68,11.001
19018,"11.1",-28,2,177,0,4,23.68,11.001
19019,"11.1",-16,2,177,0,4,23.68,11.001
19020,"11.1",-44,2,177,0,4,23.68,11.001
19021,"11.1",-72,3,177,0.6,4,23.68,11.001
19022,"11.1",-48,3,177,0,4,23.68,11.001
19023,"11.1",-28,3,177,0,4,23.68,11.001
19024,"11.1",-28,3,177,0,4,23.68,11.001
19025,"11.1",-16,3,177,0,4,23.68,11.001
19026,"11.1",-44,3,177,0,4,23.68,11.001
19027,"11.1",-72,4,177,0.6,4,23.68,11.001
19028,"11.1",-48,4,177,0,4,23.68,11.001
19029,"11.1",-28,4,177,0,4,23.68,11.001
19030,"11.1",-28,4,177,0,4,23.68,11.001
19031,"11.1",-16,4,177,0,4,23.68,11.001
19032,"11.1",-44,4,177,0,4,23.68,11.001
19033,"11.1",-72,5,177,0.6,4,23.68,11.001
19034,"11.1",-48,5,177,0,4,23.68,11.001
19035,"11.1",-28,5,177,0,4,23.68,11.001
19036,"11.1",-28,5,177,0,4,23.68,11.001
19037,"11.1",-16,5,177,0,4,23.68,11.001
19038,"11.1",-44,5,177,0,4,23.68,11.001
19039,"11.1",-72,6,177,0.6,4,23.68,11.001
19040,"11.1",-48,6,177,0,4,23.68,11.001
19041,"11.1",-28,6,177,0,4,23.68,11.001
19042,"11.1",-28,6,177,0,4,23.68,11.001
19043,"11.1",-16,6,177,0,4,23.68,11.001
19044,"11.1",-44,6,177,0,4,23.68,11.001
19045,"11.1",-72,7,177,0.6,4,23.68,11.001
19046,"11.1",-48,7,177,0,4,23.68,11.001
19047,"11.1",-28,7,177,0,4,23.68,11.001
19048,"11.1",-28,7,177,0,4,23.68,11.001
19049,"11.1",-16,7,177,0,4,23.68,11.001
19050,"11.1",-44,7,177,0,4,23.68,11.001
19051,"11.1",-72,8,177,0.6,4,23.68,11.001
19052,"11.1",-48,8,177,0,4,23.68,11.001
19053,"11.1",-28,8,177,0,4,23.68,11.001
19054,"11.1",-28,8,177,0,4,23.68,11.001
19055,"11.1",-16,8,177,0,4,23.68,11.001
19056,"11.1",-44,8,177,0,4,23.68,11.001
19057,"11.1",-72,9,177,0.6,4,23.68,11.001
19058,"11.1",-48,9,177,0,4,23.68,11.001
19059,"11.1",-28,9,177,0,4,23.68,11.001
19060,"11.1",-28,9,177,0,4,23.68,11.001
19061,"11.1",-16,9,177,0,4,23.68,11.001
19062,"11.1",-44,9,177,0,4,23.68,11.001
19063,"11.1",-72,10,177,0.6,4,23.68,11.001
19064,"11.1",-48,10,177,0,4,23.68,11.001
19065,"11.1",-28,10,177,0,4,23.68,11.001
19066,"11.1",-28,10,177,0,4,23.68,11.001
19067,"11.1",-16,10,177,0,4,23.68,11.001
19068,"11.1",-44,10,177,0,4,23.68,11.001
19069,"11.1",-72,11,177,0.6,4,23.68,11.001
19070,"11.1",-48,11,177,0,4,23.68,11.001
19071,"11.1",-28,11,177,0,4,23.68,11.001
19072,"11.1",-28,11,177,0,4,23.68,11.001
19073,"11.1",-16,11,177,0,4,23.68,11.001
19074,"11.1",-44,11,177,0,4,23.68,11.001
19075,"11.1",-72,12,177,0.6,4,23.68,11.001
19076,"11.1",-48,12,177,0,4,23.68,11.001
19077,"11.1",-28,12,177,0,4,23.68,11.001
19078,"11.1",-28,12,177,0,4,23.68,11.001
19079,"11.1",-16,12,177,0,4,23.68,11.001
19080,"11.1",-44,12,177,0,4,23.68,11.001
19081,"11.1",-72,13,177,0.6,4,23.68,11.001
19082,"11.1",-48,13,177,0,4,23.68,11.001
19083,"11.1",-28,13,177,0,4,23.68,11.001
19084,"11.1",-28,13,177,0,4,23.68,11.001
19085,"11.1",-16,13,177,0,4,23.68,11.001
19086,"11.1",-44,13,177,0,4,23.68,11.001
19087,"11.1",-72,14,177,0.6,4,23.68,11.001
19088,"11.1",-48,14,177,0,4,23.68,11.001
19089,"11.1",-28,14,177,0,4,23.68,11.001
19090,"11.1",-28,14,177,0,4,23.68,11.001
19091,"11.1",-16,14,177,0,4,23.68,11.001
19092,"11.1",-44,14,177,0,4,23.68,11.001
19093,"11.1",-72,15,177,0.6,4,23.68,11.001
19094,"11.1",-48,15,177,0,4,23.68,11.001
19095,"11.1",-28,15,177,0,4,23.68,11.001
19096,"11.1",-28,15,177,0,4,23.68,11.001
19097,"11.1",-16,15,177,0,4,23.68,11.001
19098,"11.1",-44,15,177,0,4,23.68,11.001
19099,"11.1",-72,16,177,0.6,4,23.68,11.001
19100,"11.1",-48,16,177,0,4,23.68,11.001
19101,"11.1",-28,16,177,0,4,23.68,11.001
19102,"11.1",-28,16,177,0,4,23.68,11.001
19103,"11.1",-16,16,177,0,4,23.68,11.001
19104,"11.1",-44,16,177,0,4,23.68,11.001
19105,"15",-72,17,177,0.6,4,23.68,15
19106,"1.500.375",-48,17,177,0,4,23.68,1500.375
19107,"150.075",-28,17,177,0,4,23.68,150.075
19108,"1.501.125",-28,17,177,0,4,23.68,1501.125
19109,"15.015",-16,17,177,0,4,23.68,15.015
19110,"1.501.875",-44,17,177,0,4,23.68,1501.875
19111,"15",-72,18,177,0.6,4,23.68,15
19112,"1.500.375",-48,18,177,0,4,23.68,1500.375
19113,"150.075",-28,18,177,0,4,23.68,150.075
19114,"1.501.125",-28,18,177,0,4,23.68,1501.125
19115,"15.015",-16,18,177,0,4,23.68,15.015
19116,"1.501.875",-44,18,177,0,4,23.68,1501.875
19117,"15",-72,19,177,0.6,4,23.68,15
19118,"1.500.375",-48,19,177,0,4,23.68,1500.375
19119,"150.075",-28,19,177,0,4,23.68,150.075
19120,"1.501.125",-28,19,177,0,4,23.68,1501.125
19121,"15.015",-16,19,177,0,4,23.68,15.015
19122,"15.03",-44,19,177,0,4,23.68,15.003
19123,"15",-72,20,177,0.6,4,23.68,15
19124,"1.500.375",-48,20,177,0,4,23.68,1500.375
19125,"150.075",-28,20,177,0,4,23.68,150.075
19126,"1.501.125",-28,20,177,0,4,23.68,1501.125
19127,"15.015",-16,20,177,0,4,23.68,15.015
19128,"150.225",-44,20,177,0,4,23.68,150.225
19129,"15",-72,21,177,0.6,4,23.68,15
19130,"1.500.375",-48,21,177,0,4,23.68,1500.375
19131,"150.075",-28,21,177,0,4,23.68,150.075
19132,"1.501.125",-28,21,177,0,4,23.68,1501.125
19133,"15.015",-16,21,177,0,4,23.68,15.015
19134,"1.503.375",-44,21,177,0,4,23.68,1503.375
19135,"15",-72,22,177,0.6,4,23.68,15
19136,"1.500.375",-48,22,177,0,4,23.68,1500.375
19137,"150.075",-28,22,177,0,4,23.68,150.075
19138,"1.501.125",-28,22,177,0,4,23.68,1501.125
19139,"15.015",-16,22,177,0,4,23.68,15.015
19140,"150.375",-44,22,177,0,4,23.68,150.375
19141,"15",-72,23,177,0.6,4,23.68,15
19142,"1.500.375",-48,23,177,0,4,23.68,1500.375
19143,"150.075",-28,23,177,0,4,23.68,150.075
19144,"1.501.125",-28,23,177,0,4,23.68,1501.125
19145,"15.015",-16,23,177,0,4,23.68,15.015
19146,"1.503.375",-44,23,177,0,4,23.68,1503.375
19147,"15",-72,24,177,0.6,4,23.68,15
19148,"1.500.375",-48,24,177,0,4,23.68,1500.375
19149,"150.075",-28,24,177,0,4,23.68,150.075
19150,"1.501.125",-28,24,177,0,4,23.68,1501.125
19151,"15.015",-16,24,177,0,4,23.68,15.015
19152,"150.225",-44,24,177,0,4,23.68,150.225
19153,"286.875",-204,1,178,0.6,4,61.2,286.875
19154,"286.875",-24,1,178,0,4,61.2,286.875
19155,"286.875",-24,1,178,0,4,61.2,286.875
19156,"286.875",-24,1,178,0,4,61.2,286.875
19157,"286.875",-20,1,178,0,4,61.2,286.875
19158,"49.5",-17.6,1,178,0,4,61.2,49.005
19159,"286.875",-204,2,178,0.6,4,61.2,286.875
19160,"286.875",-24,2,178,0,4,61.2,286.875
19161,"286.875",-24,2,178,0,4,61.2,286.875
19162,"286.875",-24,2,178,0,4,61.2,286.875
19163,"286.875",-20,2,178,0,4,61.2,286.875
19164,"49.5",-17.6,2,178,0,4,61.2,49.005
19165,"286.875",-204,3,178,0.6,4,61.2,286.875
19166,"286.875",-24,3,178,0,4,61.2,286.875
19167,"286.875",-24,3,178,0,4,61.2,286.875
19168,"286.875",-24,3,178,0,4,61.2,286.875
19169,"286.875",-20,3,178,0,4,61.2,286.875
19170,"49.5",-17.6,3,178,0,4,61.2,49.005
19171,"286.875",-204,4,178,0.6,4,61.2,286.875
19172,"286.875",-24,4,178,0,4,61.2,286.875
19173,"286.875",-24,4,178,0,4,61.2,286.875
19174,"286.875",-24,4,178,0,4,61.2,286.875
19175,"286.875",-20,4,178,0,4,61.2,286.875
19176,"49.5",-17.6,4,178,0,4,61.2,49.005
19177,"286.875",-204,5,178,0.6,4,61.2,286.875
19178,"286.875",-24,5,178,0,4,61.2,286.875
19179,"286.875",-24,5,178,0,4,61.2,286.875
19180,"286.875",-24,5,178,0,4,61.2,286.875
19181,"286.875",-20,5,178,0,4,61.2,286.875
19182,"49.5",-17.6,5,178,0,4,61.2,49.005
19183,"286.875",-204,6,178,0.6,4,61.2,286.875
19184,"286.875",-24,6,178,0,4,61.2,286.875
19185,"286.875",-24,6,178,0,4,61.2,286.875
19186,"286.875",-24,6,178,0,4,61.2,286.875
19187,"286.875",-20,6,178,0,4,61.2,286.875
19188,"49.5",-17.6,6,178,0,4,61.2,49.005
19189,"286.875",-204,7,178,0.6,4,61.2,286.875
19190,"286.875",-24,7,178,0,4,61.2,286.875
19191,"286.875",-24,7,178,0,4,61.2,286.875
19192,"286.875",-24,7,178,0,4,61.2,286.875
19193,"286.875",-20,7,178,0,4,61.2,286.875
19194,"49.5",-17.6,7,178,0,4,61.2,49.005
19195,"286.875",-204,8,178,0.6,4,61.2,286.875
19196,"286.875",-24,8,178,0,4,61.2,286.875
19197,"286.875",-24,8,178,0,4,61.2,286.875
19198,"286.875",-24,8,178,0,4,61.2,286.875
19199,"286.875",-20,8,178,0,4,61.2,286.875
19200,"49.5",-17.6,8,178,0,4,61.2,49.005
19201,"286.875",-204,9,178,0.6,4,61.2,286.875
19202,"286.875",-24,9,178,0,4,61.2,286.875
19203,"286.875",-24,9,178,0,4,61.2,286.875
19204,"286.875",-24,9,178,0,4,61.2,286.875
19205,"286.875",-20,9,178,0,4,61.2,286.875
19206,"49.5",-17.6,9,178,0,4,61.2,49.005
19207,"286.875",-204,10,178,0.6,4,61.2,286.875
19208,"286.875",-24,10,178,0,4,61.2,286.875
19209,"286.875",-24,10,178,0,4,61.2,286.875
19210,"286.875",-24,10,178,0,4,61.2,286.875
19211,"286.875",-20,10,178,0,4,61.2,286.875
19212,"49.5",-17.6,10,178,0,4,61.2,49.005
19213,"286.875",-204,11,178,0.6,4,61.2,286.875
19214,"286.875",-24,11,178,0,4,61.2,286.875
19215,"286.875",-24,11,178,0,4,61.2,286.875
19216,"286.875",-24,11,178,0,4,61.2,286.875
19217,"286.875",-20,11,178,0,4,61.2,286.875
19218,"49.5",-17.6,11,178,0,4,61.2,49.005
19219,"286.875",-204,12,178,0.6,4,61.2,286.875
19220,"286.875",-24,12,178,0,4,61.2,286.875
19221,"286.875",-24,12,178,0,4,61.2,286.875
19222,"286.875",-24,12,178,0,4,61.2,286.875
19223,"286.875",-20,12,178,0,4,61.2,286.875
19224,"49.5",-17.6,12,178,0,4,61.2,49.005
19225,"286.875",-204,13,178,0.6,4,61.2,286.875
19226,"286.875",-24,13,178,0,4,61.2,286.875
19227,"286.875",-24,13,178,0,4,61.2,286.875
19228,"286.875",-24,13,178,0,4,61.2,286.875
19229,"286.875",-20,13,178,0,4,61.2,286.875
19230,"49.5",-17.6,13,178,0,4,61.2,49.005
19231,"286.875",-204,14,178,0.6,4,61.2,286.875
19232,"286.875",-24,14,178,0,4,61.2,286.875
19233,"286.875",-24,14,178,0,4,61.2,286.875
19234,"286.875",-24,14,178,0,4,61.2,286.875
19235,"286.875",-20,14,178,0,4,61.2,286.875
19236,"49.5",-17.6,14,178,0,4,61.2,49.005
19237,"286.875",-204,15,178,0.6,4,61.2,286.875
19238,"286.875",-24,15,178,0,4,61.2,286.875
19239,"286.875",-24,15,178,0,4,61.2,286.875
19240,"286.875",-24,15,178,0,4,61.2,286.875
19241,"286.875",-20,15,178,0,4,61.2,286.875
19242,"49.5",-17.6,15,178,0,4,61.2,49.005
19243,"286.875",-204,16,178,0.6,4,61.2,286.875
19244,"286.875",-24,16,178,0,4,61.2,286.875
19245,"286.875",-24,16,178,0,4,61.2,286.875
19246,"286.875",-24,16,178,0,4,61.2,286.875
19247,"286.875",-20,16,178,0,4,61.2,286.875
19248,"49.5",-17.6,16,178,0,4,61.2,49.005
19249,"33.75",-204,17,178,0.6,4,61.2,33.075
19250,"3.375.375",-24,17,178,0,4,61.2,3375.375
19251,"341.475",-24,17,178,0,4,61.2,341.475
19252,"3.604.125",-24,17,178,0,4,61.2,3604.125
19253,"36.81",-20,17,178,0,4,61.2,36.081
19254,"49.5",-17.6,17,178,0,4,61.2,49.005
19255,"33.75",-204,18,178,0.6,4,61.2,33.075
19256,"3.375.375",-24,18,178,0,4,61.2,3375.375
19257,"3.411.375",-24,18,178,0,4,61.2,3411.375
19258,"3.597.375",-24,18,178,0,4,61.2,3597.375
19259,"3.670.875",-20,18,178,0,4,61.2,3670.875
19260,"49.5",-17.6,18,178,0,4,61.2,49.005
19261,"33.75",-204,19,178,0.6,4,61.2,33.075
19262,"3.375.375",-24,19,178,0,4,61.2,3375.375
19263,"341.325",-24,19,178,0,4,61.2,341.325
19264,"3.601.125",-24,19,178,0,4,61.2,3601.125
19265,"36.765",-20,19,178,0,4,61.2,36.765
19266,"49.5",-17.6,19,178,0,4,61.2,49.005
19267,"33.75",-204,20,178,0.6,4,61.2,33.075
19268,"3.375.375",-24,20,178,0,4,61.2,3375.375
19269,"34.155",-24,20,178,0,4,61.2,34.155
19270,"3.605.625",-24,20,178,0,4,61.2,3605.625
19271,"368.325",-20,20,178,0,4,61.2,368.325
19272,"49.5",-17.6,20,178,0,4,61.2,49.005
19273,"33.75",-204,21,178,0.6,4,61.2,33.075
19274,"3.375.375",-24,21,178,0,4,61.2,3375.375
19275,"341.475",-24,21,178,0,4,61.2,341.475
19276,"3.604.125",-24,21,178,0,4,61.2,3604.125
19277,"36.81",-20,21,178,0,4,61.2,36.081
19278,"49.5",-17.6,21,178,0,4,61.2,49.005
19279,"33.75",-204,22,178,0.6,4,61.2,33.075
19280,"3.375.375",-24,22,178,0,4,61.2,3375.375
19281,"34.095",-24,22,178,0,4,61.2,34.095
19282,"3.593.625",-24,22,178,0,4,61.2,3593.625
19283,"366.525",-20,22,178,0,4,61.2,366.525
19284,"49.5",-17.6,22,178,0,4,61.2,49.005
19285,"33.75",-204,23,178,0.6,4,61.2,33.075
19286,"3.375.375",-24,23,178,0,4,61.2,3375.375
19287,"341.175",-24,23,178,0,4,61.2,341.175
19288,"3.598.125",-24,23,178,0,4,61.2,3598.125
19289,"36.72",-20,23,178,0,4,61.2,36.072
19290,"49.5",-17.6,23,178,0,4,61.2,49.005
19291,"33.75",-204,24,178,0.6,4,61.2,33.075
19292,"3.375.375",-24,24,178,0,4,61.2,3375.375
19293,"341.625",-24,24,178,0,4,61.2,341.625
19294,"3.607.125",-24,24,178,0,4,61.2,3607.125
19295,"36.855",-20,24,178,0,4,61.2,36.855
19296,"49.5",-17.6,24,178,0,4,61.2,49.005
19297,"28.875",-220,1,179,0.6,4,61.6,28.875
19298,"28.875",-20,1,179,0,4,61.6,28.875
19299,"28.875",-16,1,179,0,4,61.6,28.875
19300,"28.875",-20,1,179,0,4,61.6,28.875
19301,"29.49",-20,1,179,0,4,61.6,29.049
19302,"49.5",-17.6,1,179,0,4,61.6,49.005
19303,"28.875",-220,2,179,0.6,4,61.6,28.875
19304,"28.875",-20,2,179,0,4,61.6,28.875
19305,"28.875",-16,2,179,0,4,61.6,28.875
19306,"28.875",-20,2,179,0,4,61.6,28.875
19307,"29.58",-20,2,179,0,4,61.6,29.058
19308,"49.5",-17.6,2,179,0,4,61.6,49.005
19309,"28.875",-220,3,179,0.6,4,61.6,28.875
19310,"28.875",-20,3,179,0,4,61.6,28.875
