BidID;Price;Quantity;Period;ParentBidID;AR;Location;FC
15869;207.225;-9.6;1;142;0;3;44.208
15870;207.225;-9.6;1;142;0;3;44.208
15871;207.225;-9.6;1;142;0;3;44.208
15872;207.225;-9.6;1;142;0;3;44.208
15873;207.225;-9.6;1;142;0;3;44.208
15874;6.751.125;-11.2;1;142;0;3;44.208
15875;207.225;-104;2;142;0.6;3;44.208
15876;207.225;-48;2;142;0;3;44.208
15877;207.225;-9.6;2;142;0;3;44.208
15878;207.225;-9.6;2;142;0;3;44.208
15879;207.225;-9.6;2;142;0;3;44.208
15880;207.225;-9.6;2;142;0;3;44.208
15881;207.225;-9.6;2;142;0;3;44.208
15882;6.751.125;-11.2;2;142;0;3;44.208
15883;207.225;-104;3;142;0.6;3;44.208
15884;207.225;-48;3;142;0;3;44.208
15885;207.225;-9.6;3;142;0;3;44.208
15886;207.225;-9.6;3;142;0;3;44.208
15887;207.225;-9.6;3;142;0;3;44.208
15888;207.225;-9.6;3;142;0;3;44.208
15889;207.225;-9.6;3;142;0;3;44.208
15890;6.751.125;-11.2;3;142;0;3;44.208
15891;207.225;-104;4;142;0.6;3;44.208
15892;207.225;-48;4;142;0;3;44.208
15893;207.225;-9.6;4;142;0;3;44.208
15894;207.225;-9.6;4;142;0;3;44.208
15895;207.225;-9.6;4;142;0;3;44.208
15896;207.225;-9.6;4;142;0;3;44.208
15897;207.225;-9.6;4;142;0;3;44.208
15898;6.751.125;-11.2;4;142;0;3;44.208
15899;207.225;-104;5;142;0.6;3;44.208
15900;207.225;-48;5;142;0;3;44.208
15901;207.225;-9.6;5;142;0;3;44.208
15902;207.225;-9.6;5;142;0;3;44.208
15903;207.225;-9.6;5;142;0;3;44.208
15904;207.225;-9.6;5;142;0;3;44.208
15905;207.225;-9.6;5;142;0;3;44.208
15906;6.751.125;-11.2;5;142;0;3;44.208
15907;207.225;-104;6;142;0.6;3;44.208
15908;207.225;-48;6;142;0;3;44.208
15909;207.225;-9.6;6;142;0;3;44.208
15910;207.225;-9.6;6;142;0;3;44.208
15911;207.225;-9.6;6;142;0;3;44.208
15912;207.225;-9.6;6;142;0;3;44.208
15913;207.225;-9.6;6;142;0;3;44.208
15914;6.751.125;-11.2;6;142;0;3;44.208
15915;207.225;-104;7;142;0.6;3;44.208
15916;207.225;-48;7;142;0;3;44.208
15917;207.225;-9.6;7;142;0;3;44.208
15918;207.225;-9.6;7;142;0;3;44.208
15919;207.225;-9.6;7;142;0;3;44.208
15920;207.225;-9.6;7;142;0;3;44.208
15921;207.225;-9.6;7;142;0;3;44.208
15922;6.751.125;-11.2;7;142;0;3;44.208
15923;207.225;-104;8;142;0.6;3;44.208
15924;207.225;-48;8;142;0;3;44.208
15925;207.225;-9.6;8;142;0;3;44.208
15926;207.225;-9.6;8;142;0;3;44.208
15927;207.225;-9.6;8;142;0;3;44.208
15928;207.225;-9.6;8;142;0;3;44.208
15929;207.225;-9.6;8;142;0;3;44.208
15930;6.751.125;-11.2;8;142;0;3;44.208
15931;207.225;-104;9;142;0.6;3;44.208
15932;207.225;-48;9;142;0;3;44.208
15933;207.225;-9.6;9;142;0;3;44.208
15934;207.225;-9.6;9;142;0;3;44.208
15935;207.225;-9.6;9;142;0;3;44.208
15936;207.225;-9.6;9;142;0;3;44.208
15937;207.225;-9.6;9;142;0;3;44.208
15938;6.751.125;-11.2;9;142;0;3;44.208
15939;207.225;-104;10;142;0.6;3;44.208
15940;207.225;-48;10;142;0;3;44.208
15941;207.225;-9.6;10;142;0;3;44.208
15942;207.225;-9.6;10;142;0;3;44.208
15943;207.225;-9.6;10;142;0;3;44.208
15944;207.225;-9.6;10;142;0;3;44.208
15945;207.225;-9.6;10;142;0;3;44.208
15946;6.751.125;-11.2;10;142;0;3;44.208
15947;207.225;-104;11;142;0.6;3;44.208
15948;207.225;-48;11;142;0;3;44.208
15949;207.225;-9.6;11;142;0;3;44.208
15950;207.225;-9.6;11;142;0;3;44.208
15951;207.225;-9.6;11;142;0;3;44.208
15952;207.225;-9.6;11;142;0;3;44.208
15953;207.225;-9.6;11;142;0;3;44.208
15954;6.751.125;-11.2;11;142;0;3;44.208
15955;207.225;-104;12;142;0.6;3;44.208
15956;207.225;-48;12;142;0;3;44.208
15957;207.225;-9.6;12;142;0;3;44.208
15958;207.225;-9.6;12;142;0;3;44.208
15959;207.225;-9.6;12;142;0;3;44.208
15960;207.225;-9.6;12;142;0;3;44.208
15961;207.225;-9.6;12;142;0;3;44.208
15962;6.751.125;-11.2;12;142;0;3;44.208
15963;207.225;-104;13;142;0.6;3;44.208
15964;207.225;-48;13;142;0;3;44.208
15965;207.225;-9.6;13;142;0;3;44.208
15966;207.225;-9.6;13;142;0;3;44.208
15967;207.225;-9.6;13;142;0;3;44.208
15968;207.225;-9.6;13;142;0;3;44.208
15969;207.225;-9.6;13;142;0;3;44.208
15970;6.751.125;-11.2;13;142;0;3;44.208
15971;207.225;-104;14;142;0.6;3;44.208
15972;207.225;-48;14;142;0;3;44.208
15973;207.225;-9.6;14;142;0;3;44.208
15974;207.225;-9.6;14;142;0;3;44.208
15975;207.225;-9.6;14;142;0;3;44.208
15976;207.225;-9.6;14;142;0;3;44.208
15977;207.225;-9.6;14;142;0;3;44.208
15978;6.751.125;-11.2;14;142;0;3;44.208
15979;207.225;-104;15;142;0.6;3;44.208
15980;207.225;-48;15;142;0;3;44.208
15981;207.225;-9.6;15;142;0;3;44.208
15982;207.225;-9.6;15;142;0;3;44.208
15983;207.225;-9.6;15;142;0;3;44.208
15984;207.225;-9.6;15;142;0;3;44.208
15985;207.225;-9.6;15;142;0;3;44.208
15986;6.751.125;-11.2;15;142;0;3;44.208
15987;207.225;-104;16;142;0.6;3;44.208
15988;207.225;-48;16;142;0;3;44.208
15989;207.225;-9.6;16;142;0;3;44.208
15990;207.225;-9.6;16;142;0;3;44.208
15991;207.225;-9.6;16;142;0;3;44.208
15992;207.225;-9.6;16;142;0;3;44.208
15993;207.225;-9.6;16;142;0;3;44.208
15994;6.751.125;-11.2;16;142;0;3;44.208
15995;207.225;-104;17;142;0.6;3;44.208
15996;207.225;-48;17;142;0;3;44.208
15997;207.225;-9.6;17;142;0;3;44.208
15998;207.225;-9.6;17;142;0;3;44.208
15999;207.225;-9.6;17;142;0;3;44.208
16000;207.225;-9.6;17;142;0;3;44.208
16001;207.225;-9.6;17;142;0;3;44.208
16002;6.751.125;-11.2;17;142;0;3;44.208
16003;207.225;-104;18;142;0.6;3;44.208
16004;207.225;-48;18;142;0;3;44.208
16005;207.225;-9.6;18;142;0;3;44.208
16006;207.225;-9.6;18;142;0;3;44.208
16007;207.225;-9.6;18;142;0;3;44.208
16008;6.751.125;-30.4;18;142;0;3;44.208
16009;207.225;-104;19;142;0.6;3;44.208
16010;207.225;-28;19;142;0;3;44.208
16011;6.751.125;-79.2;19;142;0;3;44.208
16012;207.225;-97.6;20;142;0.6;3;44.208
16013;6.751.125;-113.6;20;142;0;3;44.208
16014;207.225;-60;21;142;0.6;3;44.208
16015;6.751.125;-151.2;21;142;0;3;44.208
16016;207.225;-28;22;142;0.6;3;44.208
16017;6.751.125;-183.2;22;142;0;3;44.208
16018;207.225;-8;23;142;0.6;3;44.208
16019;6.751.125;-203.2;23;142;0;3;44.208
16020;6.751.125;-211.2;24;142;0.6;3;44.208
16021;319.275;-166.4;1;143;0.6;3;68.112
16022;319.275;-93.6;1;143;0;3;68.112
16023;319.275;-166.4;2;143;0.6;3;68.112
16024;319.275;-93.6;2;143;0;3;68.112
16025;319.275;-166.4;3;143;0.6;3;68.112
16026;319.275;-93.6;3;143;0;3;68.112
16027;319.275;-166.4;4;143;0.6;3;68.112
16028;319.275;-93.6;4;143;0;3;68.112
16029;319.275;-166.4;5;143;0.6;3;68.112
16030;319.275;-93.6;5;143;0;3;68.112
16031;319.275;-166.4;6;143;0.6;3;68.112
16032;319.275;-93.6;6;143;0;3;68.112
16033;319.275;-166.4;7;143;0.6;3;68.112
16034;319.275;-93.6;7;143;0;3;68.112
16035;319.275;-166.4;8;143;0.6;3;68.112
16036;319.275;-93.6;8;143;0;3;68.112
16037;319.275;-166.4;9;143;0.6;3;68.112
16038;319.275;-93.6;9;143;0;3;68.112
16039;319.275;-166.4;10;143;0.6;3;68.112
16040;319.275;-93.6;10;143;0;3;68.112
16041;319.275;-166.4;11;143;0.6;3;68.112
16042;319.275;-93.6;11;143;0;3;68.112
16043;319.275;-166.4;12;143;0.6;3;68.112
16044;319.275;-93.6;12;143;0;3;68.112
16045;319.275;-166.4;13;143;0.6;3;68.112
16046;319.275;-93.6;13;143;0;3;68.112
16047;319.275;-166.4;14;143;0.6;3;68.112
16048;319.275;-93.6;14;143;0;3;68.112
16049;319.275;-166.4;15;143;0.6;3;68.112
16050;319.275;-93.6;15;143;0;3;68.112
16051;319.275;-166.4;16;143;0.6;3;68.112
16052;319.275;-49.6;16;143;0;3;68.112
16053;319.275;-44;16;143;0;3;68.112
16054;319.275;-160;17;143;0.6;3;68.112
16055;319.275;-100;17;143;0;3;68.112
16056;319.275;-124;18;143;0.6;3;68.112
16057;319.275;-136;18;143;0;3;68.112
16058;319.275;-96;19;143;0.6;3;68.112
16059;319.275;-164;19;143;0;3;68.112
16060;319.275;-40;20;143;0.6;3;68.112
16061;319.275;-220;20;143;0;3;68.112
16062;319.275;-260;21;143;0.6;3;68.112
16063;319.275;-260;22;143;0.6;3;68.112
16064;319.275;-260;23;143;0.6;3;68.112
16065;319.275;-260;24;143;0.6;3;68.112
16066;45;-149.36;1;144;0.6;3;96
16067;45;-17.28;1;144;0;3;96
16068;45;-17.04;1;144;0;3;96
16069;45;-17.04;1;144;0;3;96
16070;45;-17.04;1;144;0;3;96
16071;45;-17.04;1;144;0;3;96
16072;45;-17.04;1;144;0;3;96
16073;45;-17.04;1;144;0;3;96
16074;45;-17.04;1;144;0;3;96
16075;45;-17.04;1;144;0;3;96
16076;45;-17.04;1;144;0;3;96
16077;676.125;-13.84;1;144;0;3;96
16078;45;-149.36;2;144;0.6;3;96
16079;45;-17.28;2;144;0;3;96
16080;45;-17.04;2;144;0;3;96
16081;45;-17.04;2;144;0;3;96
16082;45;-17.04;2;144;0;3;96
16083;45;-17.04;2;144;0;3;96
16084;45;-17.04;2;144;0;3;96
16085;45;-17.04;2;144;0;3;96
16086;45;-17.04;2;144;0;3;96
16087;45;-17.04;2;144;0;3;96
16088;45;-17.04;2;144;0;3;96
16089;676.125;-13.84;2;144;0;3;96
16090;45;-149.36;3;144;0.6;3;96
16091;45;-17.28;3;144;0;3;96
16092;45;-17.04;3;144;0;3;96
16093;45;-17.04;3;144;0;3;96
16094;45;-17.04;3;144;0;3;96
16095;45;-17.04;3;144;0;3;96
16096;45;-17.04;3;144;0;3;96
16097;45;-17.04;3;144;0;3;96
16098;45;-17.04;3;144;0;3;96
16099;45;-17.04;3;144;0;3;96
16100;45;-17.04;3;144;0;3;96
16101;676.125;-13.84;3;144;0;3;96
16102;45;-149.36;4;144;0.6;3;96
16103;45;-17.28;4;144;0;3;96
16104;45;-17.04;4;144;0;3;96
16105;45;-17.04;4;144;0;3;96
16106;45;-17.04;4;144;0;3;96
16107;45;-17.04;4;144;0;3;96
16108;45;-17.04;4;144;0;3;96
16109;45;-17.04;4;144;0;3;96
16110;45;-17.04;4;144;0;3;96
16111;45;-17.04;4;144;0;3;96
16112;45;-17.04;4;144;0;3;96
16113;676.125;-13.84;4;144;0;3;96
16114;45;-149.36;5;144;0.6;3;96
16115;45;-17.28;5;144;0;3;96
16116;45;-17.04;5;144;0;3;96
16117;45;-17.04;5;144;0;3;96
16118;45;-17.04;5;144;0;3;96
16119;45;-17.04;5;144;0;3;96
16120;45;-17.04;5;144;0;3;96
16121;45;-17.04;5;144;0;3;96
16122;45;-17.04;5;144;0;3;96
16123;45;-17.04;5;144;0;3;96
16124;45;-17.04;5;144;0;3;96
16125;676.125;-13.84;5;144;0;3;96
16126;45;-149.36;6;144;0.6;3;96
16127;45;-17.28;6;144;0;3;96
16128;45;-17.04;6;144;0;3;96
16129;45;-17.04;6;144;0;3;96
16130;45;-17.04;6;144;0;3;96
16131;45;-17.04;6;144;0;3;96
16132;45;-17.04;6;144;0;3;96
16133;45;-17.04;6;144;0;3;96
16134;45;-17.04;6;144;0;3;96
16135;45;-17.04;6;144;0;3;96
16136;45;-17.04;6;144;0;3;96
16137;676.125;-13.84;6;144;0;3;96
16138;45;-149.36;7;144;0.6;3;96
16139;45;-17.28;7;144;0;3;96
16140;45;-17.04;7;144;0;3;96
16141;45;-17.04;7;144;0;3;96
16142;45;-17.04;7;144;0;3;96
16143;45;-17.04;7;144;0;3;96
16144;45;-17.04;7;144;0;3;96
16145;45;-17.04;7;144;0;3;96
16146;45;-17.04;7;144;0;3;96
16147;45;-17.04;7;144;0;3;96
16148;45;-17.04;7;144;0;3;96
16149;676.125;-13.84;7;144;0;3;96
16150;45;-149.36;8;144;0.6;3;96
16151;45;-17.28;8;144;0;3;96
16152;45;-17.04;8;144;0;3;96
16153;45;-17.04;8;144;0;3;96
16154;45;-17.04;8;144;0;3;96
16155;45;-17.04;8;144;0;3;96
16156;45;-17.04;8;144;0;3;96
16157;45;-17.04;8;144;0;3;96
16158;45;-17.04;8;144;0;3;96
16159;45;-17.04;8;144;0;3;96
16160;45;-17.04;8;144;0;3;96
16161;676.125;-13.84;8;144;0;3;96
16162;45;-149.36;9;144;0.6;3;96
16163;45;-17.28;9;144;0;3;96
16164;45;-17.04;9;144;0;3;96
16165;45;-17.04;9;144;0;3;96
16166;45;-17.04;9;144;0;3;96
16167;45;-17.04;9;144;0;3;96
16168;45;-17.04;9;144;0;3;96
16169;45;-17.04;9;144;0;3;96
16170;45;-17.04;9;144;0;3;96
16171;45;-17.04;9;144;0;3;96
16172;45;-17.04;9;144;0;3;96
16173;676.125;-13.84;9;144;0;3;96
16174;45;-149.36;10;144;0.6;3;96
16175;45;-17.28;10;144;0;3;96
16176;45;-17.04;10;144;0;3;96
16177;45;-17.04;10;144;0;3;96
16178;45;-17.04;10;144;0;3;96
16179;45;-17.04;10;144;0;3;96
16180;45;-17.04;10;144;0;3;96
16181;45;-17.04;10;144;0;3;96
16182;45;-17.04;10;144;0;3;96
16183;45;-17.04;10;144;0;3;96
16184;45;-17.04;10;144;0;3;96
16185;676.125;-13.84;10;144;0;3;96
16186;45;-149.36;11;144;0.6;3;96
16187;45;-17.28;11;144;0;3;96
16188;45;-17.04;11;144;0;3;96
16189;45;-17.04;11;144;0;3;96
16190;45;-17.04;11;144;0;3;96
16191;45;-17.04;11;144;0;3;96
16192;45;-17.04;11;144;0;3;96
16193;45;-17.04;11;144;0;3;96
16194;45;-17.04;11;144;0;3;96
16195;45;-17.04;11;144;0;3;96
16196;45;-17.04;11;144;0;3;96
16197;676.125;-13.84;11;144;0;3;96
16198;45;-149.36;12;144;0.6;3;96
16199;45;-17.28;12;144;0;3;96
16200;45;-17.04;12;144;0;3;96
16201;45;-17.04;12;144;0;3;96
16202;45;-17.04;12;144;0;3;96
16203;45;-17.04;12;144;0;3;96
16204;45;-17.04;12;144;0;3;96
16205;45;-17.04;12;144;0;3;96
16206;45;-17.04;12;144;0;3;96
16207;45;-17.04;12;144;0;3;96
16208;45;-17.04;12;144;0;3;96
16209;676.125;-13.84;12;144;0;3;96
16210;45;-149.36;13;144;0.6;3;96
16211;45;-17.28;13;144;0;3;96
16212;45;-17.04;13;144;0;3;96
16213;45;-17.04;13;144;0;3;96
16214;45;-17.04;13;144;0;3;96
16215;45;-17.04;13;144;0;3;96
16216;45;-17.04;13;144;0;3;96
16217;45;-17.04;13;144;0;3;96
16218;45;-17.04;13;144;0;3;96
16219;45;-17.04;13;144;0;3;96
16220;45;-17.04;13;144;0;3;96
16221;676.125;-13.84;13;144;0;3;96
16222;45;-149.36;14;144;0.6;3;96
16223;45;-17.28;14;144;0;3;96
16224;45;-17.04;14;144;0;3;96
16225;45;-17.04;14;144;0;3;96
16226;45;-17.04;14;144;0;3;96
16227;45;-17.04;14;144;0;3;96
16228;45;-17.04;14;144;0;3;96
16229;45;-17.04;14;144;0;3;96
16230;45;-17.04;14;144;0;3;96
16231;45;-17.04;14;144;0;3;96
16232;45;-17.04;14;144;0;3;96
16233;676.125;-13.84;14;144;0;3;96
16234;45;-149.36;15;144;0.6;3;96
16235;45;-17.28;15;144;0;3;96
16236;45;-17.04;15;144;0;3;96
16237;45;-17.04;15;144;0;3;96
16238;45;-17.04;15;144;0;3;96
16239;45;-17.04;15;144;0;3;96
16240;45;-17.04;15;144;0;3;96
16241;45;-17.04;15;144;0;3;96
16242;45;-17.04;15;144;0;3;96
16243;45;-17.04;15;144;0;3;96
16244;45;-17.04;15;144;0;3;96
16245;676.125;-13.84;15;144;0;3;96
16246;45;-149.36;16;144;0.6;3;96
16247;45;-17.28;16;144;0;3;96
16248;45;-17.04;16;144;0;3;96
16249;45;-17.04;16;144;0;3;96
16250;45;-17.04;16;144;0;3;96
16251;45;-17.04;16;144;0;3;96
16252;45;-17.04;16;144;0;3;96
16253;45;-17.04;16;144;0;3;96
16254;45;-17.04;16;144;0;3;96
16255;45;-17.04;16;144;0;3;96
16256;45;-17.04;16;144;0;3;96
16257;676.125;-13.84;16;144;0;3;96
16258;45;-149.36;17;144;0.6;3;96
16259;45;-17.28;17;144;0;3;96
16260;45;-17.04;17;144;0;3;96
16261;45;-17.04;17;144;0;3;96
16262;45;-17.04;17;144;0;3;96
16263;45;-17.04;17;144;0;3;96
16264;45;-17.04;17;144;0;3;96
16265;45;-17.04;17;144;0;3;96
16266;45;-17.04;17;144;0;3;96
16267;45;-17.04;17;144;0;3;96
16268;45;-17.04;17;144;0;3;96
16269;676.125;-13.84;17;144;0;3;96
16270;45;-149.36;18;144;0.6;3;96
16271;45;-17.28;18;144;0;3;96
16272;45;-17.04;18;144;0;3;96
16273;45;-17.04;18;144;0;3;96
16274;45;-17.04;18;144;0;3;96
16275;45;-17.04;18;144;0;3;96
16276;45;-17.04;18;144;0;3;96
16277;45;-17.04;18;144;0;3;96
16278;45;-17.04;18;144;0;3;96
16279;45;-17.04;18;144;0;3;96
16280;45;-17.04;18;144;0;3;96
16281;676.125;-13.84;18;144;0;3;96
16282;45;-149.36;19;144;0.6;3;96
16283;45;-17.28;19;144;0;3;96
16284;45;-17.04;19;144;0;3;96
16285;45;-17.04;19;144;0;3;96
16286;45;-17.04;19;144;0;3;96
16287;45;-17.04;19;144;0;3;96
16288;45;-17.04;19;144;0;3;96
16289;45;-17.04;19;144;0;3;96
16290;45;-17.04;19;144;0;3;96
16291;45;-17.04;19;144;0;3;96
16292;45;-17.04;19;144;0;3;96
16293;676.125;-13.84;19;144;0;3;96
16294;45;-149.36;20;144;0.6;3;96
16295;45;-17.28;20;144;0;3;96
16296;45;-17.04;20;144;0;3;96
16297;45;-17.04;20;144;0;3;96
16298;45;-17.04;20;144;0;3;96
16299;45;-17.04;20;144;0;3;96
16300;45;-17.04;20;144;0;3;96
16301;45;-17.04;20;144;0;3;96
16302;45;-17.04;20;144;0;3;96
16303;45;-17.04;20;144;0;3;96
16304;45;-17.04;20;144;0;3;96
16305;676.125;-13.84;20;144;0;3;96
16306;45;-149.36;21;144;0.6;3;96
16307;45;-17.28;21;144;0;3;96
16308;45;-17.04;21;144;0;3;96
16309;45;-17.04;21;144;0;3;96
16310;45;-17.04;21;144;0;3;96
16311;45;-17.04;21;144;0;3;96
16312;45;-17.04;21;144;0;3;96
16313;45;-17.04;21;144;0;3;96
16314;45;-17.04;21;144;0;3;96
16315;45;-17.04;21;144;0;3;96
16316;45;-17.04;21;144;0;3;96
16317;676.125;-13.84;21;144;0;3;96
16318;45;-149.36;22;144;0.6;3;96
16319;45;-17.28;22;144;0;3;96
16320;45;-17.04;22;144;0;3;96
16321;45;-17.04;22;144;0;3;96
16322;45;-17.04;22;144;0;3;96
16323;45;-17.04;22;144;0;3;96
16324;45;-17.04;22;144;0;3;96
16325;45;-17.04;22;144;0;3;96
16326;45;-17.04;22;144;0;3;96
16327;45;-17.04;22;144;0;3;96
16328;45;-17.04;22;144;0;3;96
16329;676.125;-13.84;22;144;0;3;96
16330;45;-149.36;23;144;0.6;3;96
16331;45;-17.28;23;144;0;3;96
16332;45;-17.04;23;144;0;3;96
16333;45;-17.04;23;144;0;3;96
16334;45;-17.04;23;144;0;3;96
16335;45;-17.04;23;144;0;3;96
16336;45;-17.04;23;144;0;3;96
16337;45;-17.04;23;144;0;3;96
16338;45;-17.04;23;144;0;3;96
16339;45;-17.04;23;144;0;3;96
16340;45;-17.04;23;144;0;3;96
16341;676.125;-13.84;23;144;0;3;96
16342;45;-149.36;24;144;0.6;3;96
16343;45;-17.28;24;144;0;3;96
16344;45;-17.04;24;144;0;3;96
16345;45;-17.04;24;144;0;3;96
16346;45;-17.04;24;144;0;3;96
16347;45;-17.04;24;144;0;3;96
16348;45;-17.04;24;144;0;3;96
16349;45;-17.04;24;144;0;3;96
16350;45;-17.04;24;144;0;3;96
16351;45;-17.04;24;144;0;3;96
16352;45;-17.04;24;144;0;3;96
16353;676.125;-13.84;24;144;0;3;96
16354;25.695;-149.36;1;145;0.6;3;54.816
16355;25.695;-17.28;1;145;0;3;54.816
16356;25.695;-17.04;1;145;0;3;54.816
16357;25.695;-17.04;1;145;0;3;54.816
16358;25.695;-17.04;1;145;0;3;54.816
16359;25.695;-17.04;1;145;0;3;54.816
16360;25.695;-17.04;1;145;0;3;54.816
16361;25.695;-17.04;1;145;0;3;54.816
16362;25.695;-17.04;1;145;0;3;54.816
16363;25.695;-17.04;1;145;0;3;54.816
16364;25.695;-17.04;1;145;0;3;54.816
16365;676.125;-15.68;1;145;0;3;54.816
16366;25.695;-149.36;2;145;0.6;3;54.816
16367;25.695;-17.28;2;145;0;3;54.816
16368;25.695;-17.04;2;145;0;3;54.816
16369;25.695;-17.04;2;145;0;3;54.816
16370;25.695;-17.04;2;145;0;3;54.816
16371;25.695;-17.04;2;145;0;3;54.816
16372;25.695;-17.04;2;145;0;3;54.816
16373;25.695;-17.04;2;145;0;3;54.816
16374;25.695;-17.04;2;145;0;3;54.816
16375;25.695;-17.04;2;145;0;3;54.816
16376;25.695;-17.04;2;145;0;3;54.816
16377;676.125;-15.68;2;145;0;3;54.816
16378;25.695;-149.36;3;145;0.6;3;54.816
16379;25.695;-17.28;3;145;0;3;54.816
16380;25.695;-17.04;3;145;0;3;54.816
16381;25.695;-17.04;3;145;0;3;54.816
16382;25.695;-17.04;3;145;0;3;54.816
16383;25.695;-17.04;3;145;0;3;54.816
16384;25.695;-17.04;3;145;0;3;54.816
16385;25.695;-17.04;3;145;0;3;54.816
16386;25.695;-17.04;3;145;0;3;54.816
16387;25.695;-17.04;3;145;0;3;54.816
16388;25.695;-17.04;3;145;0;3;54.816
16389;676.125;-15.68;3;145;0;3;54.816
16390;25.695;-149.36;4;145;0.6;3;54.816
16391;25.695;-17.28;4;145;0;3;54.816
16392;25.695;-17.04;4;145;0;3;54.816
16393;25.695;-17.04;4;145;0;3;54.816
16394;25.695;-17.04;4;145;0;3;54.816
16395;25.695;-17.04;4;145;0;3;54.816
16396;25.695;-17.04;4;145;0;3;54.816
16397;25.695;-17.04;4;145;0;3;54.816
16398;25.695;-17.04;4;145;0;3;54.816
16399;25.695;-17.04;4;145;0;3;54.816
16400;25.695;-17.04;4;145;0;3;54.816
16401;676.125;-15.68;4;145;0;3;54.816
16402;25.695;-149.36;5;145;0.6;3;54.816
16403;25.695;-17.28;5;145;0;3;54.816
16404;25.695;-17.04;5;145;0;3;54.816
16405;25.695;-17.04;5;145;0;3;54.816
16406;25.695;-17.04;5;145;0;3;54.816
16407;25.695;-17.04;5;145;0;3;54.816
16408;25.695;-17.04;5;145;0;3;54.816
16409;25.695;-17.04;5;145;0;3;54.816
16410;25.695;-17.04;5;145;0;3;54.816
16411;25.695;-17.04;5;145;0;3;54.816
16412;25.695;-17.04;5;145;0;3;54.816
16413;676.125;-15.68;5;145;0;3;54.816
16414;25.695;-149.36;6;145;0.6;3;54.816
16415;25.695;-17.28;6;145;0;3;54.816
16416;25.695;-17.04;6;145;0;3;54.816
16417;25.695;-17.04;6;145;0;3;54.816
16418;25.695;-17.04;6;145;0;3;54.816
16419;25.695;-17.04;6;145;0;3;54.816
16420;25.695;-17.04;6;145;0;3;54.816
16421;25.695;-17.04;6;145;0;3;54.816
16422;25.695;-17.04;6;145;0;3;54.816
16423;25.695;-17.04;6;145;0;3;54.816
16424;25.695;-17.04;6;145;0;3;54.816
16425;676.125;-15.68;6;145;0;3;54.816
16426;25.695;-149.36;7;145;0.6;3;54.816
16427;25.695;-17.28;7;145;0;3;54.816
16428;25.695;-17.04;7;145;0;3;54.816
16429;25.695;-17.04;7;145;0;3;54.816
16430;25.695;-17.04;7;145;0;3;54.816
16431;25.695;-17.04;7;145;0;3;54.816
16432;25.695;-17.04;7;145;0;3;54.816
16433;25.695;-17.04;7;145;0;3;54.816
16434;25.695;-17.04;7;145;0;3;54.816
16435;25.695;-17.04;7;145;0;3;54.816
16436;25.695;-17.04;7;145;0;3;54.816
16437;676.125;-15.68;7;145;0;3;54.816
16438;25.695;-149.36;8;145;0.6;3;54.816
16439;25.695;-17.28;8;145;0;3;54.816
16440;25.695;-17.04;8;145;0;3;54.816
16441;25.695;-17.04;8;145;0;3;54.816
16442;25.695;-17.04;8;145;0;3;54.816
16443;25.695;-17.04;8;145;0;3;54.816
16444;25.695;-17.04;8;145;0;3;54.816
16445;25.695;-17.04;8;145;0;3;54.816
16446;25.695;-17.04;8;145;0;3;54.816
16447;25.695;-17.04;8;145;0;3;54.816
16448;25.695;-17.04;8;145;0;3;54.816
16449;676.125;-15.68;8;145;0;3;54.816
16450;25.695;-149.36;9;145;0.6;3;54.816
16451;25.695;-17.28;9;145;0;3;54.816
16452;25.695;-17.04;9;145;0;3;54.816
16453;25.695;-17.04;9;145;0;3;54.816
16454;25.695;-17.04;9;145;0;3;54.816
16455;25.695;-17.04;9;145;0;3;54.816
16456;25.695;-17.04;9;145;0;3;54.816
16457;25.695;-17.04;9;145;0;3;54.816
16458;25.695;-17.04;9;145;0;3;54.816
16459;25.695;-17.04;9;145;0;3;54.816
16460;25.695;-17.04;9;145;0;3;54.816
16461;676.125;-15.68;9;145;0;3;54.816
16462;25.695;-149.36;10;145;0.6;3;54.816
16463;25.695;-17.28;10;145;0;3;54.816
16464;25.695;-17.04;10;145;0;3;54.816
16465;25.695;-17.04;10;145;0;3;54.816
16466;25.695;-17.04;10;145;0;3;54.816
16467;25.695;-17.04;10;145;0;3;54.816
16468;25.695;-17.04;10;145;0;3;54.816
16469;25.695;-17.04;10;145;0;3;54.816
16470;25.695;-17.04;10;145;0;3;54.816
16471;25.695;-17.04;10;145;0;3;54.816
16472;25.695;-17.04;10;145;0;3;54.816
16473;676.125;-15.68;10;145;0;3;54.816
16474;25.695;-149.36;11;145;0.6;3;54.816
16475;25.695;-17.28;11;145;0;3;54.816
16476;25.695;-17.04;11;145;0;3;54.816
16477;25.695;-17.04;11;145;0;3;54.816
16478;25.695;-17.04;11;145;0;3;54.816
16479;25.695;-17.04;11;145;0;3;54.816
16480;25.695;-17.04;11;145;0;3;54.816
16481;25.695;-17.04;11;145;0;3;54.816
16482;25.695;-17.04;11;145;0;3;54.816
16483;25.695;-17.04;11;145;0;3;54.816
16484;25.695;-17.04;11;145;0;3;54.816
16485;676.125;-15.68;11;145;0;3;54.816
16486;25.695;-149.36;12;145;0.6;3;54.816
16487;25.695;-17.28;12;145;0;3;54.816
16488;25.695;-17.04;12;145;0;3;54.816
16489;25.695;-17.04;12;145;0;3;54.816
16490;25.695;-17.04;12;145;0;3;54.816
16491;25.695;-17.04;12;145;0;3;54.816
